edge_idx,source,target,relation,confidence,slices,domain,url
0,abbott,uk_labour,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Diane_Abbott
1,afgj,ev_nica_delegation_2021,organized,confirmed,latam-solidarity,afgj.org,https://afgj.org/statement-of-the-international-delegation-to-nicaragua-july-18-25-2021
2,afgj,ev_nica_election_2021,endorsed,inferred,latam-solidarity,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
3,afgj,ev_vz_election_2024,accompanied,confirmed,latam-solidarity,afgj.org,https://afgj.org/communique-august-2-2024-alliance-for-global-justice-delegation-demands-respect-for-venezuelas-democracy-in-light-of-july-28-elections
4,afgj,ev_vz_election_2024,endorsed,confirmed,latam-solidarity,peoplesforum.org,https://peoplesforum.org/venezuela-elections
130,alvin_benjamin,arc_of_justice,funds,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
131,anderson-figueroa,china,foreign_tie,inferred,singham-spine,jis.gov.jm,https://jis.gov.jm/jamaicans-receive-scholarships-from-china/
132,ann_wright,iran,foreign_tie,confirmed,iran-network,codepink.org,https://www.codepink.org/day_2
133,ann_wright,zarif,met,confirmed,iran-network,codepink.org,https://www.codepink.org/day_2
134,answer,ev_nica_delegation_2021,cosponsored,confirmed,latam-solidarity,afgj.org,https://afgj.org/statement-of-the-international-delegation-to-nicaragua-july-18-25-2021
135,answer,ev_vz_election_2024,endorsed,confirmed,latam-solidarity,peoplesforum.org,https://peoplesforum.org/venezuela-elections
136,answer,hatuey,co_organizer,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/news/activists-land-in-cuba-with-emergency-medicine-delivery/
137,arc_of_justice,afgj,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
138,arc_of_justice,ccr,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
139,arc_of_justice,codepink,related_party,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
140,arc_of_justice,global_exchange,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
141,arc_of_justice,grassroots_intl,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
143,arc_of_justice,social_good_fund,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
144,arlen_gomez,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
145,atc,fsln,aligned,inferred,latam-solidarity,afgj.org,https://afgj.org/nicanotes-atc-defending-rural-workers-since-the-1970s
147,baker_gordon,cuba,foreign_tie,inferred,singham-spine,en.wikipedia.org,https://en.wikipedia.org/wiki/General_Baker
148,balagun,brecht_forum,former_role,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/author/kazembebalagun/
149,balagun,rls_nyc,officer,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/author/kazembebalagun/
150,bap,ev_nica_delegation_2021,cosponsored,confirmed,latam-solidarity,afgj.org,https://afgj.org/statement-of-the-international-delegation-to-nicaragua-july-18-25-2021
151,bap,ev_vz_election_2024,endorsed,confirmed,latam-solidarity,peoplesforum.org,https://peoplesforum.org/venezuela-elections
152,bap,rub_national_network_on_cuba,member,inferred,rubio-cuba,nnoc.org,https://nnoc.org/member-orgs/
153,baptist,cuba,foreign_tie,inferred,singham-spine,housingjusticeoralhistory.org,https://housingjusticeoralhistory.org/projects/picture-the-homeless-1/interviews/willie-baptist-%28interview-2%29-28/
154,tighe_barry,china,foreign_tie,inferred,singham-spine,trtworld.com,https://www.trtworld.com/magazine/american-activist-from-vietnam-to-gaza-war-my-government-lies-to-me-18204641
155,belen,china,foreign_tie,inferred,singham-spine,imdb.com,https://www.imdb.com/name/nm11709082/
156,belen,russia,foreign_tie,inferred,singham-spine,imdb.com,https://www.imdb.com/name/nm11709082/
157,bello,pi,council,confirmed,rls-germany,progressive.international,https://progressive.international/members/
158,bello,rls_nyc,event_participant,inferred,rls-germany,keywiki.org,https://keywiki.org/Rosa_Luxemburg_Stiftung
159,ben_becker,answer,former_organizer,confirmed,hatuey,adl.org,https://www.adl.org/resources/backgrounder/party-socialism-and-liberation-psl
160,ben_becker,china,foreign_tie,inferred,singham-spine,liberationnews.org,https://liberationnews.org/author/brian_becker/
161,ben_becker,ev_wfys_2005,led,confirmed,latam-solidarity,liberationnews.org,https://www.liberationnews.org/05-09-01-psl-delegates-to-caracas-world-y-html
164,benjamin,arc_of_justice,funds,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
165,benjamin,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
166,benjamin,china,foreign_tie,inferred,singham-spine,en.wikipedia.org,https://en.wikipedia.org/wiki/Medea_Benjamin
167,benjamin,codepink,co_founder,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/262823386
168,benjamin,codepink,role,inferred,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Medea_Benjamin
169,benjamin,fars_news,media_appearance,confirmed,iran-network,nejatngo.org,https://www.nejatngo.org/en/posts/9569
170,benjamin,global_exchange,co_founder,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/943066686
171,benjamin,iran,attended_delegation,confirmed,iran-network,codepink.org,https://www.codepink.org/pretrip
173,benjamin,iran_foreign_ministry,met,inferred,iran-network,codepinkdc.blogspot.com,http://codepinkdc.blogspot.com/2008/11/medeas-blog-day-1-iran-citizen.html
175,benjamin,new_horizon,attended_delegation,confirmed,iran-network,memri.org,https://www.memri.org/reports/second-international-new-horizon-conference-tehran
176,benjamin,zarif,met,confirmed,iran-network,codepink.org,https://www.codepink.org/day_3
177,bertoldi,albamov,member,confirmed,latam-solidarity,breakthroughnews.org,https://breakthroughnews.org/2020/08/28/why-us-political-scientists-are-arguing-that-evo-morales-should-be-the-president-of-bolivia/
178,bertoldi,ipa,coordinator,confirmed,latam-solidarity,breakthroughnews.org,https://breakthroughnews.org/2020/08/28/why-us-political-scientists-are-arguing-that-evo-morales-should-be-the-president-of-bolivia/
179,bounds,cuba,foreign_tie,inferred,singham-spine,peoplesforum.org,https://peoplesforum.org/about/staff/
180,bournous,syriza,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Syriza
181,brease,btm,member,inferred,singham-spine,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/845071181
182,brian_becker,answer,national_coordinator,confirmed,hatuey,adl.org,https://www.adl.org/resources/backgrounder/party-socialism-and-liberation-psl
184,brian_becker,china,foreign_tie,inferred,singham-spine,influencewatch.org,https://www.influencewatch.org/person/brian-becker/
185,brian_becker,pf,instructor,confirmed,hatuey,peoplesforum.org,https://peoplesforum.org/instructors/brian-becker/
186,brian_becker,psl,co_founder,confirmed,hatuey,adl.org,https://www.adl.org/resources/backgrounder/party-socialism-and-liberation-psl
188,brian_becker,richard_becker,relative,inferred,hatuey,adl.org,https://www.adl.org/resources/backgrounder/party-socialism-and-liberation-psl
189,bugni,ucf,member,confirmed,singham-spine,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/371913339
190,burke,ev_fsp_caracas_2019,led,confirmed,latam-solidarity,fightbacknews.org,https://fightbacknews.org/2019/7/23/frso-sends-delegation-sao-paolo-forum
191,burke,frso,secretary,confirmed,latam-solidarity,fightbacknews.org,https://fightbacknews.org/2019/7/23/frso-sends-delegation-sao-paolo-forum
192,camacaro,afgj,media_contact,confirmed,latam-solidarity,afgj.org,https://afgj.org/communique-august-2-2024-alliance-for-global-justice-delegation-demands-respect-for-venezuelas-democracy-in-light-of-july-28-elections
193,camacaro,ev_vz_election_2024,accompanied,confirmed,latam-solidarity,afgj.org,https://afgj.org/communique-august-2-2024-alliance-for-global-justice-delegation-demands-respect-for-venezuelas-democracy-in-light-of-july-28-elections
195,cea_weaver,dsa,organizer,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/100-days-of-mayor-mamdani-promising-progress/
196,cea_weaver,rls_nyc,collaborator,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/100-days-of-mayor-mamdani-promising-progress/
197,chak,china,foreign_tie,inferred,singham-spine,tsinghua.academia.edu,https://tsinghua.academia.edu/TingsChak
198,chak,jef,member,inferred,singham-spine,tsinghua.academia.edu,https://tsinghua.academia.edu/TingsChak
200,chanoine,rls_nyc,officer,confirmed,rls-germany,grantmakers.io,https://www.grantmakers.io/profiles/v0/453658022-rosa-luxemburg-stiftung-inc/
201,chua,dsa,officer,confirmed,rls-germany,keywiki.org,https://keywiki.org/Heidi_Easton_Chua_Schwa
203,clarkgollub,ev_antifa_festival_2025,hosted,confirmed,latam-solidarity,venezuelasolidaritynetwork.org,https://www.venezuelasolidaritynetwork.org/01282025
204,clarkgollub,ev_vz_election_2024,accompanied,confirmed,latam-solidarity,afgj.org,https://afgj.org/communique-august-2-2024-alliance-for-global-justice-delegation-demands-respect-for-venezuelas-democracy-in-light-of-july-28-elections
205,codepink,ev_vz_election_2024,endorsed,confirmed,latam-solidarity,peoplesforum.org,https://peoplesforum.org/venezuela-elections
206,codepink,hispantv,attended_delegation,confirmed,iran-network,codepink.org,https://www.codepink.org/day_2
207,codepink,ipa,member,confirmed,latam-solidarity,en.wikipedia.org,https://en.wikipedia.org/wiki/International_Peoples%27_Assembly
208,codepink,iran_foreign_ministry,met,confirmed,iran-network,codepink.org,https://www.codepink.org/day_3
210,codepink,press_tv,attended_delegation,confirmed,iran-network,codepink.org,https://www.codepink.org/day_2
211,codepink,rub_national_network_on_cuba,member,confirmed,rubio-cuba,nnoc.org,https://nnoc.org/member-orgs/
212,codepink,samidoun,hosted,confirmed,iran-network,codepink.org,https://www.codepink.org/freedomforahmad
213,cook,psl,member,inferred,singham-spine,adl.org,https://www.adl.org/resources/backgrounder/party-socialism-and-liberation-psl
215,craig,cuba,foreign_tie,inferred,singham-spine,peoplesforum.org,https://peoplesforum.org/about/staff/
217,croce,china,foreign_tie,inferred,singham-spine,medium.com,https://medium.com/@tri_continental/for-immediate-release-contact-celina-della-croce-coordinator-celina-thetricontinental-org-5819cc980775
218,dagdelen,die_linke,former_member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Die_Linke
219,danaher,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
220,deborah_benjamin,arc_of_justice,related_party,confirmed,iran-network,law.justia.com,https://law.justia.com/cases/new-york/appellate-division-second-department/2016/2014-08796.html
221,delacruz,codepink,role,confirmed,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Claudia_de_la_Cruz
222,delacruz,ev_ipa_founding_2019,attended,confirmed,latam-solidarity,foxnews.com,https://www.foxnews.com/politics/second-front-how-socialist-cell-us-mobilized-pro-maduro-foot-soldiers-within-12-hours.amp
223,delacruz,iran,foreign_tie,inferred,singham-spine,en.wikipedia.org,https://en.wikipedia.org/wiki/Claudia_De_la_Cruz
224,delacruz,pf,co_director,confirmed,latam-solidarity,influencewatch.org,https://www.influencewatch.org/non-profit/the-peoples-forum/
225,delacruz,pf,co_founder,confirmed,hatuey,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/611844780
227,delacruz,pf,role,confirmed,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Claudia_de_la_Cruz
230,delacruz,venezuela,foreign_tie,inferred,singham-spine,peaceandfreedom.us,https://www.peaceandfreedom.us/index.php/news/elections-campaigns/claudia-de-la-cruz-karina-garcia-the-bios
231,delossantos,ev_vz_election_2024,monitored,inferred,latam-solidarity,therealnews.com,https://therealnews.com/international-election-observers-and-journalists-contest-claims-of-venezuela-election-fraud
232,delossantos,iran,foreign_tie,inferred,singham-spine,yahoo.com,https://www.yahoo.com/news/manolo-los-santos-leader-hamas-205656272.html
233,delossantos,jef,member,confirmed,singham-spine,yahoo.com,https://www.yahoo.com/news/manolo-los-santos-leader-hamas-205656272.html
234,delossantos,pf,co_director,confirmed,latam-solidarity,influencewatch.org,https://www.influencewatch.org/non-profit/the-peoples-forum/
237,delossantos,pf,role,confirmed,rubio-cuba,peoplesforum.org,https://peoplesforum.org/about/staff/
238,die_linke,pel,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Party_of_the_European_Left
239,die_linke,rls_berlin,affiliated,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Rosa_Luxemburg_Foundation
240,dpaul,ev_antifa_festival_2025,attended,confirmed,latam-solidarity,venezuelasolidaritynetwork.org,https://www.venezuelasolidaritynetwork.org/01282025
241,dsa,ev_vz_election_2024,endorsed,confirmed,latam-solidarity,peoplesforum.org,https://peoplesforum.org/venezuela-elections
244,dsa,pi,member,confirmed,rls-germany,progressive.international,https://progressive.international/members/
245,dsa,rub_national_network_on_cuba,member,confirmed,rubio-cuba,nnoc.org,https://nnoc.org/member-orgs/
246,dsa_fund,jacobin,joint_poll,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/new-poll-democratic-socialism-is-now-mainstream/
247,duhalde,dsa,former_officer,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/the-long-reroute/
248,duhalde,dsa_fund,former_chair,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/the-long-reroute/
249,duhalde,rls_nyc,commissioned_author,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/the-long-reroute/
250,dwilliams,rls_nyc,officer,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/about/
251,earle,dsa,cochair,confirmed,rls-germany,ethanearle.info,https://ethanearle.info/curriculum-vitae/
252,earle,o4p,coordinates,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/organizing-for-powers-core-fundamentals/
253,earle,pel,member,confirmed,rls-germany,ethanearle.info,https://ethanearle.info/curriculum-vitae/
254,earle,rls_nyc,officer,confirmed,rls-germany,ethanearle.info,https://ethanearle.info/curriculum-vitae/
255,ehmsen,rls_nyc,director,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/about/
256,enkelmann,rls_berlin,chair,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Rosa_Luxemburg_Foundation
258,estrada,albamov,member,confirmed,latam-solidarity,breakthroughnews.org,https://breakthroughnews.org/2020/03/19/imf-refuses-aid-to-venezuela-in-the-midst-of-the-coronavirus-crisis/
259,estrada,ipa,secretariat,confirmed,latam-solidarity,salon.com,https://www.salon.com/writer/paola-estrada
260,evans,china,foreign_tie,inferred,singham-spine,facebook.com,https://www.facebook.com/jodie.evans.169/
261,evans,codepink,co_founder,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/262823386
263,evans,codepink,role,confirmed,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Jodie_Evans
265,evans,iran,foreign_tie,inferred,iran-network|singham-spine,facebook.com,https://www.facebook.com/jodie.evans.169/
268,evans,pf,role,confirmed,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Jodie_Evans
269,evans,psf,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/821202926
270,evans,singham,related_party,confirmed,iran-network,banks.senate.gov,https://www.banks.senate.gov/news/press-releases/senator-jim-banks-to-attorney-general-bondi-i-urge-you-to-investigate-code-pink-for-potential-violations-of-fara/
272,friendsatc,afgj,project_of,confirmed,latam-solidarity,afgj.org,https://afgj.org/friends-of-the-atc-delegation-announcement
274,frso,ev_fsp_caracas_2019,attended,confirmed,latam-solidarity,fightbacknews.org,https://fightbacknews.org/2019/7/23/frso-sends-delegation-sao-paolo-forum
275,fsln,rubio_report,cited_designation,inferred,rubio-cuba,state.gov,https://www.state.gov/cuba-the-capital-of-21st-century-communism
277,garcia,china,foreign_tie,inferred,singham-spine,btcpolicy.org,https://www.btcpolicy.org/articles/foreign-influence-campaign-against-american-ai-part-ii-singham-ground-game
278,garcia,psl,vp_candidate,confirmed,hatuey,ballotpedia.org,https://ballotpedia.org/Karina_Garcia
279,german_gov,fes,funds,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Political_foundation_in_Germany
280,german_gov,fns,funds,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Political_foundation_in_Germany
281,german_gov,hbs,funds,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Political_foundation_in_Germany
282,german_gov,hss,funds,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Political_foundation_in_Germany
283,german_gov,kas,funds,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Political_foundation_in_Germany
285,ghost_officers,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
286,global_exchange,arc_of_justice,related_org,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/943066686
287,goodwin,china,foreign_tie,inferred,singham-spine,news.mit.edu,https://news.mit.edu/2014/nine-mit-students-and-alumni-win-fulbright-grants
288,grenyion,china,foreign_tie,inferred,singham-spine,web.archive.org,https://web.archive.org/web/20230808055155/https://www.oneloveunionjodieandroy.com/
289,gunther,die_linke,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Die_Linke
290,gunther,rls_nyc,director,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/about/
291,hamby,pf,officer,inferred,singham-spine,peoplesforum.org,https://peoplesforum.org/about/staff/
292,harris,ev_antifa_festival_2025,attended,confirmed,latam-solidarity,venezuelasolidaritynetwork.org,https://www.venezuelasolidaritynetwork.org/01282025
294,harris,tfa,board_member,confirmed,latam-solidarity,taskforceamericas.org,https://taskforceamericas.org/staff/roger-harris/
295,harris,uspc,member,confirmed,latam-solidarity,icssmarx.org,https://icssmarx.org/venezuela-election-eye-witness-report-roger-d-harris-august-25-2024-1030-am-pacific-time/
296,harris,vsn,founding_member,confirmed,latam-solidarity,icssmarx.org,https://icssmarx.org/venezuela-election-eye-witness-report-roger-d-harris-august-25-2024-1030-am-pacific-time/
297,hatuey,icap,press_channel,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/news/hatuey-project-press-conference-in-cuba/
299,hatuey,rhc,covered_by,confirmed,hatuey,radiohc.cu,https://www.radiohc.cu/en/the-hatuey-project-of-the-united-states-reaffirms-its-solidarity-with-cuba/
300,henderson,china,foreign_tie,inferred,singham-spine,newlinesmag.com,https://newlinesmag.com/reportage/the-big-business-of-uyghur-genocide-denial/
301,hoyt,afgj,board_member,confirmed,latam-solidarity,afgj.org,https://afgj.org/about/board-of-directors
302,hrizi,china,foreign_tie,inferred,singham-spine,ussearch.com,https://www.ussearch.com/people-search/nathalie-hrizi/
303,hrizi,cuba,foreign_tie,inferred,singham-spine,ussearch.com,https://www.ussearch.com/people-search/nathalie-hrizi/
305,hu,china,foreign_tie,inferred,singham-spine,linkedin.com,https://www.linkedin.com/in/rachel-hu-5b707a22a/
306,hu,russia,foreign_tie,inferred,singham-spine,linkedin.com,https://www.linkedin.com/in/rachel-hu-5b707a22a/
307,hub_assata_shakur,p_assata_s_daughters,cited_context,inferred,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Assata_Shakur
308,hub_assata_shakur,rub_black_liberation_army,role,inferred,rubio-cuba,en.wikipedia.org,https://en.wikipedia.org/wiki/Assata_Shakur
310,ipa,ev_antifa_festival_2025,organized,inferred,latam-solidarity,peoplesdispatch.org,https://peoplesdispatch.org/2025/01/09/venezuelan-vice-president-denounces-neo-fascist-right-wing-and-guarantees-maduros-inauguration-here-we-are-and-here-we-will-remain/
311,ipa,ev_ipa_founding_2019,founded_at,confirmed,latam-solidarity,breakthroughnews.org,https://breakthroughnews.org/2019/07/20/the-year-in-review-a-look-at-our-coverage/
312,irgens_moller,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
313,irgens_moller,global_exchange,co_founder,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/943066686
314,jacobin,rubio_report,cited_context,inferred,rubio-cuba,state.gov,https://www.state.gov/cuba-the-capital-of-21st-century-communism
315,janequine,jef,member,confirmed,singham-spine,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/824975378
316,jef,afgj,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/824975378
317,jef,codepink,grant,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/824975378
318,jef,pf,funds,confirmed,singham-spine,waysandmeans.house.gov,https://waysandmeans.house.gov/2025/09/04/chairman-smith-exposes-u-s-nonprofit-as-likely-ccp-funded-propaganda-arm-operating-under-tax-exempt-status/
319,jef,tricontinental,funds,inferred,singham-spine,waysandmeans.house.gov,https://waysandmeans.house.gov/2025/09/04/chairman-smith-exposes-u-s-nonprofit-as-likely-ccp-funded-propaganda-arm-operating-under-tax-exempt-status/
320,jonathan_raggett,arc_of_justice,officer,confirmed,iran-network,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/841618483
321,jordan,afgj,president,confirmed,latam-solidarity,afgj.org,https://afgj.org/category/james-jordan
322,jvp,iran,foreign_tie,inferred,iran-network,adl.org,https://www.adl.org/resources/backgrounder/jewish-voice-peace-jvp
323,kaufman,afgj,founder,confirmed,latam-solidarity,afgj.org,https://afgj.org/chuck-kaufman-presente
325,kaufman,nicanet,leads,confirmed,latam-solidarity,afgj.org,https://afgj.org/chuck-kaufman-presente
326,kaufman,ortega,defends,confirmed,latam-solidarity,afgj.org,https://afgj.org/the-case-against-daniel-ortega
327,kaufman,vsn,coordinates,confirmed,latam-solidarity,capitalresearch.org,https://capitalresearch.org/article/communists-funding-the-resistance-the-alliance-for-global-justice/
328,kleiner,china,foreign_tie,inferred,singham-spine,influencewatch.org,https://www.influencewatch.org/non-profit/united-community-fund/
330,kovalik,afgj,affiliated,inferred,latam-solidarity,answercoalition.org,https://www.answercoalition.org/afgj_s_chuck_kaufman_takes_on_imperialist_myths_in
331,krouth,pwa,member,confirmed,singham-spine,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/834705654
332,kuang,dsa,member,confirmed,latam-solidarity,persuasion.community,https://www.persuasion.community/p/the-democratic-socialists-of-america
333,kuang,ev_vz_election_2024,claimed_accredited,inferred,latam-solidarity,persuasion.community,https://www.persuasion.community/p/the-democratic-socialists-of-america
334,lariva,answer,member,confirmed,hatuey,globalsecurity.org,https://www.globalsecurity.org/military/world/usa/government/political-parties-psl.htm
335,lariva,hatuey,coordinator,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/
336,lariva,hub_andira_alves,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
337,lariva,hub_leni_villag_mez_reeves,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
338,lariva,hub_will_kohr,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
339,lariva,ma,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
340,lariva,marsh,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
342,lariva,russia,foreign_tie,inferred,singham-spine,en.wikipedia.org,https://en.wikipedia.org/wiki/Gloria_La_Riva
343,lariva,venezuela,foreign_tie,inferred,singham-spine,en.wikipedia.org,https://en.wikipedia.org/wiki/Gloria_La_Riva
344,lariva,viq,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
345,leila_zand,codepink,affiliation,confirmed,iran-network,codepink.org,https://www.codepink.org/leila_zand
346,leila_zand,iran,foreign_tie,confirmed,iran-network,codepink.org,https://www.codepink.org/leila_zand
347,leila_zand,iran_foreign_ministry,met,inferred,iran-network,codepinkdc.blogspot.com,http://codepinkdc.blogspot.com/2008/11/medeas-blog-day-1-iran-citizen.html
348,liebich,die_linke,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Stefan_Liebich
350,luvela,ucf,member,confirmed,singham-spine,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/371913339
351,ma,hatuey,co_signatory,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/
352,ma,hub_andira_alves,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
353,ma,hub_leni_villag_mez_reeves,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
354,ma,hub_will_kohr,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
355,ma,marsh,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
356,ma,viq,associate,inferred,afgj-interlock,hatueyproject.org,https://www.hatueyproject.org/
357,maduro,ev_antifa_festival_2025,patron,confirmed,latam-solidarity,orinocotribune.com,https://orinocotribune.com/international-anti-fascist-festival-in-venezuela-ends-with-resolution-on-global-fight-against-fascism/
358,maduro,ev_caracas_antifa_2024,led,confirmed,latam-solidarity,internacionalantifascista.org,https://www.internacionalantifascista.org/antifascist-statement-of-caracas/
359,maduro,ev_fsp_caracas_2019,addressed,confirmed,latam-solidarity,fightbacknews.org,https://fightbacknews.org/articles/venezuela-s-president-maduro-speaks-25th-sao-paulo-forum
360,maduro,ev_ipa_founding_2019,patron,confirmed,latam-solidarity,influencewatch.org,https://www.influencewatch.org/organization/international-peoples-assembly-ipa/
361,maduro,ev_maduro_inaug_2025,inaugurated,confirmed,latam-solidarity,en.wikipedia.org,https://en.wikipedia.org/wiki/Third_inauguration_of_Nicol%C3%A1s_Maduro
362,marsh,answer,member,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/news/activists-land-in-cuba-with-emergency-medicine-delivery/
363,marsh,hatuey,co_signatory,confirmed,hatuey,hatueyproject.org,https://www.hatueyproject.org/
364,maura,podemos,member,confirmed,rls-germany,en.wikipedia.org,https://en.wikipedia.org/wiki/Podemos_(Spanish_political_party)
365,mcalevey,o4p,designed_curriculum,confirmed,rls-germany,rosalux.de,https://www.rosalux.de/en/o4p
366,mccarthy,singham,network,inferred,singham-spine,linkedin.com,https://www.linkedin.com/in/bobbette-mccarthy-0b8a54a8/
367,mfernandez,rls_nyc,officer,confirmed,rls-germany,rosalux.nyc,https://rosalux.nyc/cuba-is-being-strangled/
368,new_horizon,irgc,designated,confirmed,iran-network,home.treasury.gov,https://home.treasury.gov/news/press-releases/sm611
369,niac,iran,foreign_tie,confirmed,iran-network,cotton.senate.gov,https://www.cotton.senate.gov/news/press-releases/cotton-braun-and-cruz-urge-doj-investigation-of-niac
370,niac,ncri_report,cited_by_ncri,inferred,iran-network,networkcontagion.us,https://networkcontagion.us/reports/following-the-benjamins-how-a-48-million-foundation-operated-an-iran-aligned-influence-network-outside-state-oversight-in-florida/
371,niac,zarif,hosted,inferred,iran-network,cotton.senate.gov,https://www.cotton.senate.gov/news/press-releases/cotton-braun-and-cruz-urge-doj-investigation-of-niac
372,nicanet,ev_nica_delegation_2021,organized,confirmed,latam-solidarity,afgj.org,https://afgj.org/statement-of-the-international-delegation-to-nicaragua-july-18-25-2021
373,nlg,ev_vz_election_2024,observed,confirmed,latam-solidarity,nlginternational.org,https://nlginternational.org/2024/07/national-lawyers-guild-report-election-monitoring-delegation-to-the-bolivarian-republic-of-venezuela/
374,nlg,rub_national_network_on_cuba,member,confirmed,rubio-cuba,nnoc.org,https://nnoc.org/member-orgs/
375,nmeyer,dsa,member,confirmed,rls-germany,keywiki.org,https://keywiki.org/Neal_Meyer
